,name,product,EEG_Features,Label
139,Gautam,42,"[-0.11655186 -0.13029239 -0.11076051 -0.08390195 -0.00405566 -0.08140141
 -0.07270196 -0.05511948 -0.05236949 -0.02945481 -0.05890891 -0.05139382
 -0.04088387 -0.01183791  0.11199959 -0.06284268 -0.05275847 -0.04361698
 -0.0250841   0.04122813 -0.0585677  -0.05237301 -0.04088535  0.03363929
  1.69897918 -0.06515302 -0.05797055 -0.0465468  -0.00630641  0.0555641
 -0.05957663 -0.05122295 -0.04187127  0.03169662  0.12697605 -0.0626355
 -0.04994446 -0.04141229  0.03402078  0.1606315  -0.08234481 -0.06868153
 -0.05689244 -0.00713692  0.07052874  1.70343693 -0.07199744 -0.32110687
  0.25129185  2.00967984 -0.0707125  -0.06026165 -0.05043092 -0.04685286
 -0.01241235 -0.09777531 -0.10849508 -0.10603869 -0.11747863 -0.10841409
 -0.08841689 -0.07512936 -0.05797843 -0.02320391  0.14581247 -0.07936277
 -0.08625455 -0.05461141 -0.05337184 -0.00494425]",0
140,Gautam,42,"[-0.10674365 -0.11498389 -0.10256609 -0.09282057 -0.094394   -0.07944803
 -0.07036693 -0.05611268 -0.05303734 -0.05578083 -0.06127469 -0.05191819
 -0.04318081 -0.0420286  -0.04241886 -0.06210071 -0.05502288 -0.04568051
 -0.04329963 -0.04630583 -0.08667814 -0.06026596 -0.05186503 -0.0440467
 -0.2674973  -0.06604226 -0.05806343 -0.04316555 -0.04535856 -0.04929794
 -0.06227185 -0.05145181 -0.04190151 -0.04563972 -0.04147207 -0.06242881
 -0.04942053 -0.03800444 -0.04201586 -0.03847386 -0.08219013 -0.06466238
 -0.05252325 -0.05883134 -0.07246932 -0.35754365 -0.53306    -0.53567481
 -0.62242657 -0.67540601 -0.06291268 -0.04844085 -0.04184944 -0.04790098
 -0.03821936 -0.09661855 -0.1060086  -0.10449574 -0.11552055 -0.10744507
 -0.07779061 -0.05115195 -0.04433149 -0.05141028 -0.05083976 -0.07530013
 -0.07618958 -0.0512575  -0.05282397 -0.0577558 ]",1
141,Girvar,1,"[-0.11864416 -0.12329523 -0.105862   -0.09010087 -0.02937491 -0.08242769
 -0.07402488 -0.05939507 -0.06285801 -0.06434867 -0.06187094 -0.05339708
 -0.0450287  -0.04685648 -0.04695015 -0.05625462 -0.05346867 -0.04772363
 -0.04932612 -0.05077088 -0.0822445  -0.0619468  -0.04836343 -0.05956671
 -0.07637678 -0.06491956 -0.05710169 -0.04811145 -0.05363053 -0.05917254
 -0.06218887 -0.05066582 -0.04353137 -0.03688638 -0.02997044 -0.06157206
 -0.04941954 -0.04206253 -0.0503039  -0.05473008 -0.07612433 -0.05520243
 -0.04684434 -0.00383658  0.18827621 -0.42122911 -0.36540778 -0.34861607
 -0.41854412 -0.50373038 -0.06835836 -0.05923782 -0.04806363 -0.05591928
 -0.05979776 -0.09157445 -0.10725203 -0.10489448 -0.11808975 -0.11214999
 -0.08886295 -0.07402229 -0.05836453 -0.04672018 -0.01545913 -0.07433744
 -0.08154077 -0.04917605 -0.0444099  -0.03378551]",1
142,Girvar,2,"[-0.11598318 -0.12476782 -0.10789287 -0.09234931 -0.03270876 -0.07539838
 -0.07082476 -0.0558578  -0.05928822 -0.05923044 -0.06190364 -0.05284307
 -0.04507261 -0.04760383 -0.04660854 -0.05613025 -0.05307163 -0.04327037
 -0.05053669 -0.05256178 -0.08694734 -0.05845483 -0.051402   -0.03488276
 -0.18365647 -0.06588848 -0.05898266 -0.04916737 -0.05333409 -0.06069058
 -0.05935821 -0.05071206 -0.04353733 -0.04492751 -0.02390752 -0.06170456
 -0.05093171 -0.04470182 -0.05096492 -0.05600759 -0.05140868 -0.05127459
 -0.04047518 -0.0049108   0.11895606 -0.41056156 -0.36821372 -0.15753631
 -0.27445529 -0.38147571 -0.06798794 -0.05745201 -0.04848578 -0.05511299
 -0.0597598  -0.09613085 -0.10731156 -0.10569103 -0.11822756 -0.11244431
 -0.08884962 -0.0732771  -0.05894213 -0.0508678  -0.01944823 -0.07601029
 -0.08036874 -0.04925251 -0.04539295 -0.03487785]",1
143,Girvar,3,"[-0.1103977  -0.11969015 -0.1005815  -0.08604962 -0.05526284 -0.0822743
 -0.07354177 -0.05829509 -0.06236767 -0.06461464 -0.06065644 -0.05236524
 -0.04482618 -0.04745501 -0.05003297 -0.05553957 -0.0501329  -0.0448709
 -0.04848397 -0.05186083 -0.08235395 -0.05659727 -0.04718325 -0.05714512
 -0.15975158 -0.0655045  -0.05924011 -0.04918086 -0.05302348 -0.06007785
 -0.06050872 -0.05166426 -0.04345617 -0.04051785 -0.02490656 -0.06090652
 -0.04989172 -0.04357149 -0.04929355 -0.05604005 -0.04872722 -0.03801533
 -0.02603327  0.03360259  0.17517028 -0.46157179 -0.49017396 -0.43368243
 -0.41083469 -0.31534234 -0.06378736 -0.05808101 -0.04270693 -0.04747718
 -0.05223298 -0.0973789  -0.10748323 -0.10564817 -0.11818523 -0.11252082
 -0.08328567 -0.07069684 -0.0535389  -0.04608954 -0.00943024 -0.06249795
 -0.07225863 -0.04453042 -0.0377915  -0.03582324]",0
144,Girvar,4,"[-0.11634096 -0.12208686 -0.10593358 -0.08852949  0.08062885 -0.07849796
 -0.07319539 -0.058885   -0.06041568 -0.05048074 -0.06102254 -0.05275435
 -0.044665   -0.04670066 -0.04046881 -0.05315805 -0.04963124 -0.04367137
 -0.04885948 -0.04031922 -0.056963   -0.05222347 -0.04759151 -0.00610412
 -0.1378512  -0.06583716 -0.05914043 -0.04887095 -0.05371925 -0.05771148
 -0.060244   -0.05222549 -0.04409825 -0.04100875  0.00678924 -0.06120749
 -0.05144748 -0.04460278 -0.05063772 -0.05013129 -0.05591411 -0.05394687
 -0.02950768  0.02496246  0.41136031 -0.45371112 -0.30667467 -0.13637866
 -0.43032969 -0.29108138 -0.07014629 -0.05908432 -0.05006296 -0.05527214
 -0.05013003 -0.09619668 -0.10833438 -0.1059584  -0.11818101 -0.11106024
 -0.05811334 -0.05521208  0.02379546  0.09193499  0.09654446 -0.06384431
 -0.07904524 -0.0481672  -0.04343062 -0.01705519]",1
145,Girvar,5,"[-0.12050453 -0.12682427 -0.10055677 -0.08541457  0.00729314 -0.08104263
 -0.07100113 -0.05594858 -0.0620645  -0.0559032  -0.06071663 -0.05336679
 -0.0442506  -0.04604636 -0.04539388 -0.0593482  -0.0520194  -0.04416801
 -0.04764367 -0.04478235 -0.07913942 -0.05525431 -0.0318187  -0.01319371
 -0.22998369 -0.06613063 -0.05617284 -0.04781808 -0.05313919 -0.05859071
 -0.06116927 -0.05201415 -0.04211905 -0.04067475 -0.01580417 -0.06200071
 -0.05071607 -0.04383863 -0.04912025 -0.05136032 -0.06874929 -0.04787405
 -0.03051799  0.00178831  0.26397631 -0.38702231 -0.26048567 -0.20013532
 -0.26612672 -0.32036274 -0.06852698 -0.05950017 -0.0474199  -0.05535835
 -0.05868911 -0.09488629 -0.10648287 -0.10561504 -0.1183617  -0.11204171
 -0.05872083 -0.05555739 -0.04876647 -0.05135321 -0.00746801 -0.07246864
 -0.07325245 -0.04785822 -0.04295612 -0.0227565 ]",1
146,Girvar,6,"[-0.11566067 -0.12673079 -0.10219913 -0.09163303  0.05810804 -0.07335448
 -0.07461241 -0.05998766 -0.0608201  -0.05016997 -0.06145373 -0.05349454
 -0.04460196 -0.04727815 -0.0409785  -0.05887912 -0.05544089 -0.04463307
 -0.04959643 -0.04267714 -0.07990701 -0.05766034 -0.05125793 -0.006738
 -0.13389159 -0.06543039 -0.05795104 -0.04804212 -0.05291892 -0.05723723
 -0.05894974 -0.05173816 -0.04153223 -0.04003509  0.0154675  -0.0608775
 -0.05169937 -0.04335391 -0.05007992 -0.04883666 -0.05094478 -0.05390675
 -0.03180322  0.022957    0.44025232 -0.26594941 -0.302204   -0.07043138
 -0.42172735 -0.39480772 -0.06934499 -0.05880584 -0.04793631 -0.0521044
 -0.05224404 -0.09500811 -0.10800608 -0.10585437 -0.11840628 -0.11043587
 -0.08478874 -0.06909831 -0.05517916 -0.04739097  0.05072405 -0.07371149
 -0.07705803 -0.04452359 -0.03727954 -0.01281403]",0
147,Girvar,7,"[-0.1054703  -0.12174584 -0.10597651 -0.07474545  0.02736089 -0.07337664
 -0.07516541 -0.05753499 -0.0619697  -0.0545739  -0.06066456 -0.05324879
 -0.04450686 -0.04605812 -0.04363929 -0.05646516 -0.05409379 -0.04587436
 -0.0495341  -0.0451636  -0.08754353 -0.05233633 -0.04998918 -0.05132087
 -0.14327436 -0.04957496 -0.05593447 -0.04860676 -0.05284382 -0.05439977
 -0.05709154 -0.05113076 -0.04217837 -0.04083206  0.00577789 -0.05933741
 -0.05172238 -0.04385297 -0.05078191 -0.04803513 -0.00878447 -0.05079554
 -0.03134823  0.00918959  0.33944508  0.06311194 -0.2315155  -0.16824944
 -0.26653974 -0.41299963 -0.06681461 -0.0589547  -0.04901714 -0.05407253
 -0.05017123 -0.09649346 -0.10762202 -0.10577719 -0.11805526 -0.1110586
 -0.08467621 -0.07200865 -0.05485675 -0.04460789  0.028454   -0.06542074
 -0.06857378 -0.03364517 -0.0342242  -0.0222682 ]",0
148,Girvar,8,"[-0.11875986 -0.1167665  -0.1017102  -0.0812165   0.06765451 -0.08349659
 -0.07419172 -0.05995613 -0.06041069 -0.05145246 -0.06150838 -0.0530416
 -0.04487988 -0.04716888 -0.04226651 -0.06019126 -0.05484888 -0.04399781
 -0.04800769 -0.04538304 -0.08191798 -0.05596677 -0.04503953 -0.04630987
  0.03814713 -0.06533367 -0.05807531 -0.04860775 -0.05332854 -0.05584631
 -0.06161195 -0.05150391 -0.04308279 -0.04065759 -0.0028691  -0.06263109
 -0.05170647 -0.04479417 -0.04962056 -0.04898797 -0.071862   -0.05422076
 -0.04208144  0.00883341  0.37644095 -0.58183579 -0.23370308 -0.34884359
 -0.07742815 -0.40143718 -0.01928372 -0.03336821 -0.02498238 -0.02565243
 -0.02888597 -0.09740036 -0.10780266 -0.10563834 -0.11816607 -0.11140909
 -0.08705767 -0.06434107 -0.05138136 -0.026654    0.03307029 -0.07334045
 -0.07863465 -0.05112617 -0.04542247 -0.0115953 ]",0
149,Girvar,9,"[-0.12031931 -0.11480234 -0.10442109 -0.08340893  0.04885648 -0.08067286
 -0.07171366 -0.05827644 -0.0621649  -0.05193876 -0.06165593 -0.0525832
 -0.04380499 -0.04558253 -0.04041561 -0.06229009 -0.0521259  -0.04375595
 -0.04841456 -0.04743066 -0.04854525 -0.03952534 -0.01644523  0.00840926
  0.16850105 -0.06572075 -0.05880348 -0.0490171  -0.05256072 -0.05737084
 -0.06236058 -0.05067794 -0.04292269 -0.04404091 -0.0086793  -0.05867665
 -0.04170899 -0.04121783 -0.04741072 -0.04986225 -0.06381853 -0.02687614
 -0.02320842  0.00765334  0.2637495  -0.55214567 -0.16174057 -0.25411417
 -0.10597987 -0.42427084  0.13035468  0.07998617  0.10343227  0.0954359
  0.09603189 -0.09690094 -0.10779469 -0.10546165 -0.11814261 -0.11097568
 -0.0854469  -0.0701353  -0.05629984 -0.0487058   0.00614219 -0.07071953
 -0.07490646 -0.04727889 -0.04410265 -0.01464753]",1
150,Girvar,10,"[-0.11557311 -0.11885385 -0.10621079 -0.09233209  0.03248279 -0.08059716
 -0.07370496 -0.06028016 -0.0627468  -0.05625159 -0.06126411 -0.05203933
 -0.04510384 -0.04677295 -0.04029334 -0.06095468 -0.05309257 -0.04566655
 -0.04968774 -0.0475299  -0.07982586 -0.05264929 -0.04561913 -0.0297013
  0.06983079 -0.06524079 -0.05935621 -0.0478415  -0.05081794 -0.05649709
 -0.06043265 -0.05027158 -0.04416874 -0.04128249  0.00520295 -0.06048912
 -0.05097142 -0.04459841 -0.05007399 -0.04707505 -0.0641369  -0.04971165
 -0.03787253  0.00090808  0.37851041 -0.35687385 -0.27883471 -0.35255369
 -0.32907162 -0.26862206 -0.04970033 -0.05742354 -0.04604601 -0.04801439
 -0.04100536 -0.09569214 -0.10766701 -0.10589863 -0.11817645 -0.11071417
 -0.08340392 -0.07208129 -0.05517449 -0.04053874  0.03506375 -0.06878708
 -0.06237208 -0.04259699 -0.03932866 -0.01383027]",0
151,Girvar,11,"[-0.12271172 -0.12342476 -0.09777155 -0.08859817  0.06926063 -0.08070914
 -0.07219769 -0.05911948 -0.06127862 -0.04923111 -0.06130564 -0.05288035
 -0.04453381 -0.04621554 -0.03721593 -0.05872201 -0.05408887 -0.04438636
 -0.04372919 -0.04073051 -0.08186066 -0.05885514 -0.05031433 -0.03166319
 -0.09331713 -0.06495567 -0.0592901  -0.04801151 -0.05235876 -0.05728039
 -0.06071602 -0.05214497 -0.0434778  -0.04081533  0.007723   -0.06069275
 -0.05088901 -0.0442291  -0.05061098 -0.04793107 -0.07027853 -0.05103844
 -0.02427112  0.00650974  0.44164254 -0.04349107 -0.41576058 -0.26738201
 -0.35736484 -0.38334346 -0.04858331 -0.0358941  -0.02779873 -0.03034911
 -0.01774666 -0.09527898 -0.10786475 -0.10510092 -0.11797563 -0.11061185
 -0.08702603 -0.06932894 -0.05348264 -0.04312927  0.03941749 -0.05956108
 -0.06657606 -0.03337599 -0.02353536 -0.01729881]",0
152,Girvar,12,"[-0.11878553 -0.12597034 -0.10079588 -0.09250261  0.02437145 -0.07924201
 -0.07389272 -0.05685593 -0.05984886 -0.05580611 -0.06141396 -0.05317232
 -0.04453925 -0.04672554 -0.04337453 -0.05846873 -0.05232688 -0.04525798
 -0.04862637 -0.05022695 -0.07880179 -0.058427   -0.04022994 -0.04386189
 -0.17707537 -0.0633302  -0.05583604 -0.04622826 -0.05072165 -0.05844287
 -0.0611796  -0.05183142 -0.04349436 -0.03984653 -0.01419725 -0.06171236
 -0.04925125 -0.04320066 -0.0503562  -0.05626871 -0.07355342 -0.04826955
 -0.03578514  0.00033911  0.23393982 -0.26886353  0.06879029 -0.33904438
 -0.20139186 -0.25104408 -0.06742338 -0.05657937 -0.04773974 -0.05326487
 -0.05576508 -0.09430142 -0.1045468  -0.10502943 -0.11817533 -0.11112308
 -0.08878521 -0.06710662 -0.05058403 -0.04243566  0.01340099 -0.07184945
 -0.07455852 -0.04963259 -0.03344094 -0.00653443]",1
153,Girvar,13,"[-0.1209577  -0.12775972 -0.08970004 -0.06026371  0.0588169  -0.08230975
 -0.07493277 -0.05847565 -0.05831868 -0.05386137 -0.06211429 -0.05321673
 -0.04371053 -0.04543421 -0.03827289 -0.06186948 -0.05442691 -0.04290777
 -0.04657934 -0.04501695 -0.07645064 -0.05718713 -0.03776994 -0.00693062
 -0.10520242 -0.06273242 -0.05791339 -0.04770773 -0.05229956 -0.05714851
 -0.06213682 -0.05163366 -0.04002113 -0.0265811  -0.01150921 -0.0618579
 -0.05072701 -0.04311304 -0.04744693 -0.05140126 -0.07785846 -0.05042922
 -0.01093658  0.09076227  0.37447071 -0.27927253 -0.35049797 -0.36884997
 -0.35543033 -0.49940704 -0.06746174 -0.05819848 -0.04791709 -0.0520616
 -0.05098823 -0.0953363  -0.10655349 -0.10561374 -0.11737953 -0.11090667
 -0.08533444 -0.0717429  -0.0510781  -0.02338879  0.00934012 -0.07525351
 -0.05939326 -0.03636513 -0.02789093 -0.00268966]",1
154,Girvar,14,"[-0.11950325 -0.12382558 -0.106157   -0.09404628  0.01870491 -0.08337427
 -0.07413855 -0.05971017 -0.06319174 -0.0590217  -0.06197516 -0.05322431
 -0.04509547 -0.0466863  -0.04521123 -0.06252525 -0.05150058 -0.04456992
 -0.04929176 -0.04405478 -0.08489571 -0.05386592 -0.04451637 -0.01654764
 -0.10032002 -0.06501842 -0.05895174 -0.04879914 -0.05248038 -0.05750556
 -0.06152125 -0.05218484 -0.04410821 -0.04408616 -0.00890011 -0.05660098
 -0.04716943 -0.04160075 -0.04855424 -0.04831208 -0.07632309 -0.0542388
 -0.04999693 -0.00868     0.29266608 -0.07991666 -0.27375499 -0.21506113
 -0.31145513 -0.21267002 -0.06391877 -0.05820458 -0.04769284 -0.05182106
 -0.05197959 -0.0950222  -0.1080836  -0.10574343 -0.117939   -0.11147142
 -0.08633275 -0.07128535 -0.0574809  -0.05487715  0.00855236 -0.05047625
 -0.0739176  -0.0436321  -0.02457551 -0.00650504]",1
155,Girvar,15,"[-0.11187227 -0.10190226 -0.07833208 -0.09272747 -0.00920269 -0.08071525
 -0.07237317 -0.05631252 -0.06334761 -0.05897706 -0.06173199 -0.05239337
 -0.04392994 -0.04629242 -0.04553096 -0.05893052 -0.05498731 -0.04728238
 -0.05038942 -0.05083458 -0.08468887 -0.05193668 -0.04414702 -0.04790504
 -0.17645143 -0.04161838 -0.02892152 -0.01050172 -0.01645165 -0.02824528
 -0.05904021 -0.0487613  -0.04112426 -0.04057923 -0.01495647 -0.06059799
 -0.05064192 -0.04301859 -0.04950478 -0.05554877 -0.03687243  0.00223567
  0.01903957  0.00661379  0.27067006 -0.33857429 -0.43376596 -0.16937516
 -0.24463118 -0.35033728 -0.06877583 -0.05781707 -0.04820065 -0.05441684
 -0.05861711 -0.0933867  -0.10525644 -0.10507124 -0.11820309 -0.11162702
 -0.07905383 -0.05955663 -0.04559433 -0.03967519 -0.0073154  -0.06982846
 -0.06449861 -0.03145542 -0.03823728 -0.00870479]",0
156,Girvar,16,"[-0.12125098 -0.12565468 -0.10997035 -0.10313383  0.03898657 -0.08280396
 -0.07427549 -0.05910176 -0.06307021 -0.05207557 -0.06190623 -0.05270105
 -0.04479133 -0.04728415 -0.04216158 -0.0617016  -0.05360276 -0.04571284
 -0.04715355 -0.04682821 -0.07859343 -0.05600251 -0.04774063 -0.00392928
 -0.13445474 -0.06628709 -0.05820457 -0.04847629 -0.05303721 -0.05705814
 -0.06257148 -0.05141851 -0.04437234 -0.04544362  0.00206207 -0.06177771
 -0.05192563 -0.04448773 -0.05137188 -0.04684097 -0.07607521 -0.05675544
 -0.04973161 -0.02522401  0.52597948 -0.31840326 -0.077892   -0.20890546
 -0.33190823 -0.22540435 -0.06907864 -0.05924481 -0.05001647 -0.05472836
 -0.0492239  -0.09601513 -0.10737829 -0.10481789 -0.11792171 -0.11043261
 -0.08431668 -0.07371939 -0.0583924  -0.05316494  0.04960544 -0.07214148
 -0.07087535 -0.05164455 -0.04188572 -0.02481598]",1
157,Girvar,17,"[-0.11873574 -0.12815198 -0.10843489 -0.09872455  0.00160181 -0.08191462
 -0.07474185 -0.0583307  -0.06279478 -0.05484472 -0.06147944 -0.05319863
 -0.04448816 -0.04722744 -0.04356809 -0.06185756 -0.05365398 -0.04609926
 -0.05008354 -0.0494353  -0.05525772 -0.02554097 -0.02860076  0.0147442
 -0.16634176 -0.06256744 -0.05898471 -0.04762685 -0.05137877 -0.05645369
 -0.06128363 -0.05044774 -0.04191149 -0.04264645 -0.0034644  -0.0628441
 -0.05126864 -0.04452306 -0.05217002 -0.05169361 -0.07163208 -0.05381754
 -0.04080005 -0.00719581  0.32932841 -0.35117043 -0.34460236  0.03834732
 -0.16850604 -0.40367415 -0.06891424 -0.05773375 -0.04995203 -0.05536107
 -0.05190708 -0.09529673 -0.10651466 -0.10528184 -0.11804098 -0.1113982
 -0.08715968 -0.06062713 -0.04952227 -0.02172964  0.03349692 -0.02050277
  0.05829763  0.02259933  0.06551754  0.09252716]",1
158,Girvar,18,"[ 8.60558831e+00  3.17293041e+00  1.90181003e+00  3.61702292e+00
  2.14440130e+00  1.30635851e+00  2.88355669e-01  1.60921574e-01
  3.74328241e-01  2.22700776e-01  6.58929586e-01  1.44697829e-01
  7.89470612e-02  1.91577014e-01  1.03312409e-01  8.37189276e-01
  1.99668012e-01  9.79086542e-02  2.46417459e-01  1.48541228e-01
  1.01893427e-01 -5.40518714e-02 -4.49022252e-02 -5.08520626e-02
 -1.18149054e-01  8.30726651e-02 -1.20325630e-02 -1.91412128e-02
  2.93043870e-04 -3.03578723e-02  3.17028604e+00  9.00964912e-01
  5.70181126e-01  1.14933168e+00  8.07881086e-01  7.64851623e-01
  1.85012887e-01  1.17035033e-01  2.62852898e-01  1.44516098e-01
  1.62292407e+01  2.17857783e+00  1.18812529e+00  4.16054392e+00
  2.37957875e+00  2.69856901e-01 -5.21729873e-02 -2.82189671e-01
 -2.32467799e-01 -3.76831034e-01  7.38756268e-01  1.54264255e-01
  9.81682839e-02  2.33832264e-01  1.24269403e-01  2.78901679e-01
 -8.95568100e-04 -6.27503255e-02 -4.77927664e-02 -7.54257658e-02
  5.18450054e+00  1.54240213e+00  9.70534059e-01  1.95275833e+00
  1.29587305e+00  2.00501469e+00  8.59815541e-01  3.54024984e-01
  8.01830413e-01  4.37657717e-01]",1
159,Girvar,19,"[-0.11813214 -0.1218831  -0.10679962 -0.09915041 -0.0043619  -0.08105629
 -0.07248725 -0.05955989 -0.06351654 -0.05782118 -0.06157251 -0.05304494
 -0.04530232 -0.04780425 -0.04565356 -0.06219433 -0.05156907 -0.04634427
 -0.05012238 -0.04870935 -0.08574632 -0.05426477 -0.04975838 -0.06298314
 -0.05269761 -0.06043058 -0.05890229 -0.0471704  -0.05173478 -0.05767867
 -0.06022192 -0.05140975 -0.04369388 -0.0441736  -0.01679756 -0.06108059
 -0.05000609 -0.04267973 -0.05163469 -0.05210865 -0.0722764  -0.03549699
 -0.04629121 -0.01734657  0.26634921 -0.09321252 -0.20653098  0.21439058
 -0.03251923 -0.35026491 -0.07059279 -0.05887024 -0.04427633 -0.05354608
 -0.05254184 -0.09512514 -0.10644014 -0.10562629 -0.118074   -0.11124678
 -0.07535825 -0.05129169 -0.03466749 -0.04513231  0.06728721 -0.07074419
 -0.06513682 -0.04837745 -0.04135972 -0.02653248]",0
160,Girvar,20,"[-0.11845509 -0.12774537 -0.11334869 -0.09942862  0.01357577 -0.08192822
 -0.07447996 -0.05989109 -0.06277444 -0.05294339 -0.06176307 -0.05316427
 -0.04526704 -0.04781414 -0.04223072 -0.05719355 -0.05562271 -0.04504828
 -0.04988571 -0.0462426  -0.0695116  -0.05583878 -0.04740666 -0.06114566
 -0.10706966 -0.06322081 -0.05617387 -0.0460879  -0.05311368 -0.05704191
 -0.06182639 -0.0521785  -0.04390792 -0.04233341  0.00646005 -0.06183654
 -0.05112282 -0.04392464 -0.05087947 -0.0471404  -0.07283137 -0.05334268
 -0.04949695  0.00309942  0.42785942 -0.47475882 -0.07375321 -0.28263575
 -0.06750613 -0.35725852 -0.0683354  -0.05800568 -0.04583658 -0.05281926
 -0.05667239 -0.09634119 -0.10724548 -0.10515533 -0.11786223 -0.11084329
 -0.08188984 -0.07168048 -0.05457999 -0.04445488  0.02682182 -0.07307584
 -0.08168631 -0.04892257 -0.04022037 -0.01380954]",0
161,Girvar,21,"[-0.11828269 -0.11921716 -0.09148493 -0.09164047  0.00628592 -0.08181857
 -0.07276843 -0.0568248  -0.06055759 -0.05883156 -0.0617984  -0.05292523
 -0.04448495 -0.04758839 -0.04473293 -0.06179833 -0.05263439 -0.04752629
 -0.04968887 -0.05009978 -0.08862835 -0.05500725 -0.04888058 -0.0741326
 -0.07373201 -0.06354278 -0.05562272 -0.04802341 -0.05191508 -0.05858206
 -0.06175063 -0.0523362  -0.04391263 -0.04454064 -0.0165811  -0.06276555
 -0.04757059 -0.04212686 -0.04925544 -0.05605848 -0.0775381  -0.04301428
 -0.03898094  0.0038324   0.24509501 -0.1611927  -0.08612537  0.1604789
 -0.28165299 -0.2798271  -0.06856317 -0.05793708 -0.04834956 -0.05534615
 -0.05834238 -0.09126702 -0.10617402 -0.10422454 -0.11812422 -0.11155434
 -0.07655526 -0.07198802 -0.05192959 -0.05289264 -0.0068336  -0.07499812
 -0.07295275 -0.04487083 -0.03981789 -0.03485744]",0
162,Girvar,22,"[-0.12287719 -0.12592498 -0.10355213 -0.05812332  0.0139787  -0.08196731
 -0.0747467  -0.05950625 -0.06015401 -0.05493816 -0.06185423 -0.05322777
 -0.04437679 -0.04503319 -0.04337203 -0.06313993 -0.05498832 -0.04645157
 -0.04871427 -0.04936501 -0.08654516 -0.05672508 -0.04383069 -0.07035323
  0.05825776 -0.06600151 -0.05881554 -0.0487289  -0.05260525 -0.05894775
 -0.06200749 -0.05256708 -0.04071834 -0.03446549 -0.00381178 -0.06099586
 -0.05091275 -0.04364453 -0.04979624 -0.05289273 -0.0762754  -0.05413994
 -0.02209635  0.07792092  0.35199365  0.11335409 -0.24870572 -0.10987973
 -0.19971979 -0.09457071 -0.06326698 -0.05076122 -0.04298595 -0.04431447
 -0.04606263 -0.0944054  -0.10738536 -0.10557821 -0.11760969 -0.11145049
 -0.08725148 -0.0691993  -0.05329192 -0.02923469  0.01542843 -0.07316676
 -0.08275595 -0.04477117 -0.0383181  -0.02046582]",0
163,Girvar,23,"[-1.14479109e-01 -1.22581719e-01 -1.07255694e-01 -9.72328330e-02
 -4.46575022e-03 -8.08919313e-02 -7.06542447e-02 -5.75455788e-02
 -6.38703600e-02 -5.92165117e-02 -6.18489948e-02 -5.29556610e-02
 -4.47040202e-02 -4.72947634e-02 -4.56144377e-02 -5.96285224e-02
 -5.23624302e-02 -4.78294769e-02 -5.07179683e-02 -5.19969025e-02
 -8.75366869e-02 -6.14951540e-02 -5.12496590e-02 -3.22126290e-02
  7.50082236e-02 -6.25282026e-02 -5.87206757e-02 -4.85133166e-02
 -5.25988555e-02 -5.92795039e-02 -6.17885716e-02 -5.04035668e-02
 -4.35018717e-02 -4.41801270e-02 -2.65831547e-02 -2.38162760e-02
 -3.20617079e-02 -1.64667196e-02 -3.11480201e-02 -4.94110211e-02
 -2.69700128e-02  2.22500966e-03  2.25602261e-04  1.57917673e-02
  2.06568091e-01 -5.57012390e-01 -1.16343662e-01 -2.84822287e-01
 -2.59137130e-01 -2.31361734e-01 -5.26675503e-02 -4.58046895e-02
 -2.69041299e-02 -2.97575619e-02 -4.18937919e-02 -9.56918370e-02
 -1.06464219e-01 -1.05789728e-01 -1.18305282e-01 -1.11432955e-01
 -7.69108031e-02 -6.45083085e-02 -4.92849625e-02 -5.36400733e-02
 -1.74936192e-02 -6.84776178e-02 -7.92571117e-02 -4.22822368e-02
 -4.25945246e-02 -2.36564646e-02]",0
